trans_id,trans_sales_amt,customer_name,category
2085,99274,BIX,620
46356,417067,DSY,1361
14011,285279,HIA,1427
60855,386597,JTH,748
56275,340651,VEX,393
14307,97522,BNM,748
43637,104141,LMD,894
61715,487368,ZAB,878
4493,396358,TFM,1165
23342,84963,PXS,383
8086,71763,ELZ,186
46860,63364,ZMZ,141
35582,51271,WJS,584
54157,498609,KCF,271
14679,155362,BSW,531
23136,407795,BGO,607
10376,114544,WIE,1045
30415,198956,ZQD,390
19892,105940,VVL,1027
40646,14059,ZOF,1427
52942,84981,GGJ,615
55992,149657,HPK,360
32457,193646,VFL,765
10917,339349,GUJ,894
53115,475685,PLG,1489
16659,270479,XMM,762
31194,189053,NCY,1485
25388,246980,KWD,500
19567,484013,UOL,779
13714,244538,JHJ,184
25967,317585,IRO,390
31241,390246,UPF,427
43599,37159,DNP,1026
21515,131461,AFP,241
13616,321873,ZCW,270
51439,182196,BUH,428
56152,314403,JIS,489
63805,316488,IFH,354
9178,34758,SMB,759
25334,16456,APW,344
1496,183150,VUB,1067
41260,321278,JEA,1066
18229,155526,ADF,741
52589,164068,OBD,551
33127,415200,NYZ,756
63554,464251,VOW,504
17180,35731,HMF,786
13049,8053,MIW,1121
8352,36138,CGU,497
4729,301854,GNT,722
27183,366145,KNQ,1012
32045,207954,ZYN,1350
59352,324952,AGL,1106
25202,331472,XNG,337
57829,142011,TYN,544
55200,268714,OYM,1120
32158,476369,JMP,1454
48349,117432,GQP,668
38697,74191,YJS,331
53307,407518,CLB,793
63211,486220,TSV,349
37725,405333,NLF,633
52191,399747,VLF,985
26964,158005,GBF,722
57134,385960,XTN,81
45689,164425,CGR,57
31415,151753,BQY,434
54206,261195,YGA,39
49059,321515,TPF,1422
3444,238542,MPC,1419
32441,329265,ELL,369
28988,188104,AJR,1136
44725,483498,DPO,104
36574,174472,EBL,445
20764,319612,BRV,466
5118,170720,JQU,942
64405,230240,UNS,320
718,89762,YPK,1295
62,361038,UUD,126
3540,271525,WXJ,1267
55396,422068,RWN,1060
45331,489408,MLZ,740
28626,488652,XAM,780
3351,142492,HPF,1033
21301,164816,QUV,807
42569,469945,QIB,729
44114,242743,RZB,418
40613,3612,EYL,215
22944,366560,NGW,890
34436,330323,YWX,8
5153,168438,KBO,1113
22152,10951,GAU,14
40097,336586,LFZ,1084
59311,368966,ETK,1042
1849,308557,SMO,448
8640,415473,IPS,42
13458,266508,IEQ,845
8051,462575,KJC,981
20777,243076,IQV,1370
51250,25085,DWM,1379
32488,107980,TJE,1362
62747,497286,LFO,174
24785,53269,PZZ,284
61514,452317,UKC,1334
2941,448587,TAI,1228
2907,365838,PAA,264
45811,302131,RME,1369
21952,204727,STF,731
41977,4194,BTM,821
18360,95331,TYR,805
7871,307725,OUX,1049
27295,258381,UEL,96
61248,440559,BOO,1284
2811,113589,DTZ,840
1523,29676,OIH,1255
10665,360758,NRO,81
34075,263111,AOO,285
33716,448858,URW,218
27458,228258,NMD,1426
38416,249511,OJZ,1136
11166,439557,KBW,1346
14497,200264,WPW,762
61550,67709,KIV,1281
3128,201875,KDA,174
63221,388375,UZH,672
59902,383270,FUU,184
34696,71041,ONK,615
25321,180118,TPV,663
9656,457811,QIE,1284
9902,227653,ABU,94
2148,470176,NAS,534
62788,183446,ZVA,1117
14737,253799,HPC,545
25900,59278,VZZ,730
35914,293889,FKC,747
60912,260359,NHH,164
32953,147029,HOX,182
41534,57818,QWG,917
24688,198095,KWV,1063
31724,448237,IWT,45
49703,302899,JZV,200
25272,200626,DFS,1398
32308,172684,YQS,53
44900,432726,AXH,242
662,423200,PRV,93
59858,11941,MQQ,539
45923,495556,GTY,504
5464,50949,ATU,548
12000,208777,ZKQ,1288
18269,330825,EJA,1360
11239,411627,CNU,1392
18122,66808,AWA,1196
63910,270523,FDX,1017
3021,418231,WVD,1050
858,385553,DFB,727
15454,296049,PJS,587
19194,289487,NXE,1171
61729,327447,KWE,315
20930,120742,EMI,43
24400,60020,INJ,215
26163,157855,ROZ,1261
34072,177795,GNA,121
11816,72141,HAR,714
6224,471000,FVX,360
45899,369726,FOS,1404
1739,187508,WHO,322
13600,28057,OBT,214
45080,401367,CTS,598
157,168746,JIA,475
31701,15934,LAH,417
42542,141840,LDT,1071
14078,169525,EHP,756
38056,70398,ZSH,84
62864,250608,QHC,1447
24031,76724,JIA,767
19520,185998,EHJ,684
18284,296551,MLC,944
34700,284259,AEK,679
52483,356038,WMJ,152
21622,78439,DLW,367
36441,407607,CNO,1360
33146,54990,VVB,653
34905,5602,WTF,200
20940,414514,QFO,225
1171,11648,KOB,68
19145,204682,RLY,126
62405,264440,BXR,1214
31420,271787,PEA,549
54041,254403,KFX,152
15131,106208,ARH,375
49529,334121,FQB,18
39063,143310,OZE,918
34763,384040,QIE,250
35885,297814,ZPM,999
7247,177165,ULP,1204
62761,347788,SWF,1168
37369,407785,UNQ,5
34946,69426,NHQ,299
9795,174131,PQC,1323
10601,52469,MIJ,1306
53549,255446,WRE,1100
6369,493319,EZE,623
5541,23997,BVZ,79
62776,358995,XAP,831
1959,10261,MGC,902
22393,88165,CHD,299
33119,24021,TJK,1355
63677,40166,OPG,215
44064,390715,YYI,906
9263,473813,LEH,199
63303,178825,LBV,755
18562,405225,UFE,974
36390,398103,FRK,1443
45663,344745,AIC,1231
1924,451604,IUE,463
64251,89478,YGL,303
30284,248055,QJR,274
37481,255890,BVP,471
539,385426,CQK,418
39782,273113,FSN,182
58112,251209,UBW,879
3206,68816,MTH,981
49806,339877,QMW,1062
62060,187198,PKA,1064
61714,147476,FBH,1268
59031,311003,YIE,625
55739,116707,YOZ,778
37205,467067,LJO,10
18967,218605,FSV,633
35359,275706,REI,1447
64817,302958,YNB,1293
53096,458334,PSN,14
46002,338136,RLN,691
49261,106765,MTF,1065
19777,492802,XPH,1324
7813,240350,RVZ,1150
28389,118633,JEA,1331
48664,85870,FZT,270
17508,310993,UVD,575
15021,312424,SGF,864
13940,341071,MBJ,249
38575,124817,XCO,37
7038,259717,VTI,1213
63178,365720,FOA,763
4729,62412,SMN,1399
32519,3040,AII,97
7394,343704,EZS,626
25224,297149,NKT,233
17437,420561,ZMR,771
22614,246194,WWH,1153
11720,323591,QQK,847
3086,243330,CJD,233
23361,498578,BXD,315
46282,48013,PDR,808
17099,162752,XJK,529
30020,427932,KEP,32
10429,458691,ZAE,1413
12177,147228,JPM,685
61502,269251,EBH,1434
62697,414503,SSK,1052
30328,413330,XEX,551
312,273427,BET,643
14663,187396,GXE,1091
30041,8898,OVM,1425
56984,161316,KDU,804
32240,290224,BBP,377
18748,464267,ARF,780
15958,66402,ZQA,1335
36961,287802,XVF,1060
44617,465721,WTC,361
45512,162550,WRD,526
41399,150900,CQJ,89
34104,352890,BER,399
30724,337083,KKU,261
3840,403711,WGG,539
41384,127518,PGH,305
36313,246378,XLB,364
39536,88023,QCU,1005
53209,341085,XLA,68
53793,338097,GFN,788
48021,132153,AHQ,148
48568,57940,GLQ,249
31706,287626,XKR,1405
48692,482082,POF,11
39172,468512,URL,1015
39103,473665,RBH,704
58649,465818,KAS,660
12534,68723,ERH,1340
21245,74708,VUP,293
51627,78712,YIR,801
24354,12679,VSC,1057
30452,189456,VKX,1187
4184,246741,UPC,208
21823,432605,GWA,257
1810,342863,XXF,542
13940,195996,GSH,1220
46102,102442,OZN,1388
20642,241200,EVP,177
53547,57448,LLX,1030
63029,63097,CXB,882
5906,282529,BCF,106
22533,113174,LVV,1166
63586,17219,QXU,55
46009,387001,XYU,617
25515,379538,CQI,189
2905,45299,RCZ,1042
21455,414537,ZWF,196
48472,236406,RZG,1415
6309,87248,XES,941
53215,373356,DTJ,1033
49299,406089,OUR,352
41298,179385,KJG,1048
62437,122195,EGN,748
60466,101698,NMP,929
22779,122217,XAM,630
56938,483378,LIX,932
16757,211520,UMO,1374
37385,113010,JNA,1468
16331,171285,WQE,1005
32929,161224,OBO,370
11635,335697,RCU,721
58299,14830,SFH,1206
29670,50232,AOX,760
46359,461211,MFG,784
54418,496535,FIF,1330
35938,37343,KWN,153
13494,26610,HQI,1176
59389,352365,XNY,761
11899,128731,DGJ,330
41381,272972,JIE,1221
36775,58232,XJT,111
54624,80348,FNR,834
25267,227482,OZY,1164
25310,185895,VWO,1088
28939,187252,IIT,332
16003,45960,ORI,960
46412,398464,UWF,1432
5961,449444,CMY,988
45105,78461,YDM,1173
32575,378240,SCX,773
64925,214343,HXY,527
41949,20706,ISI,660
16291,115429,JQX,382
57999,409986,DZO,985
52282,349263,DZQ,70
4066,118698,CHW,408
55388,328048,GIS,1275
62649,23538,LTF,632
52712,10448,ITB,449
39650,96123,CNM,501
63237,444549,MTV,1286
21284,49214,HBP,1192
54129,338267,WVG,377
14133,161638,JNC,847
43503,479647,VXU,1310
42893,9270,NMV,1302
17099,294672,ZBR,799
63187,348795,WTH,921
33683,139502,JPA,655
31539,258708,RUM,1029
24643,440033,AEN,485
11319,406249,OAQ,176
58529,74454,KSC,1100
16988,246022,NZI,1275
58623,121309,BYC,287
35960,60919,PNT,777
21614,123698,GJW,903
51086,373101,XSM,899
25729,472520,VUO,496
10566,468367,AUA,1410
34826,352191,VBF,212
39438,484948,GZX,676
49713,453877,PQD,567
11653,285215,QNN,657
36096,13940,NSQ,571
24554,400051,STO,46
36397,84022,RYP,466
49902,463503,BKY,250
5153,378421,REZ,1416
12881,474378,JBL,586
16530,437457,OZD,1081
58069,211420,MNR,1221
32623,188737,HCV,911
40580,185819,FHP,1193
21079,304568,WWX,908
57537,376073,YAQ,669
38834,259390,BWY,583
5681,122065,TGO,565
2355,424049,RVB,57
56561,255832,BEJ,159
35782,105786,FTB,253
58295,471349,JEL,599
33572,323219,AAX,207
39670,18350,QNU,828
15815,350054,LDU,1348
1007,165296,VZB,199
56706,430822,HJP,214
61927,253821,MHV,1471
62117,18121,UMF,154
49367,473782,GHH,1123
3037,450638,GOD,1254
35770,475821,QLF,956
7120,258314,VOB,109
33223,376962,DYW,1173
49819,68952,LUU,1279
10289,351438,BND,1047
25938,59995,SAE,1185
30666,98996,PFH,1117
26595,241878,WZC,1103
59143,417693,BPD,180
13815,240835,MTU,1009
22343,132958,PSZ,368
35291,10389,EAE,394
48402,163354,LPL,962
38395,79280,ATX,279
23654,3838,CCT,1234
38837,453315,TYG,1154
44736,145611,YZW,893
43546,418617,TEV,1401
28328,80991,HSU,1138
57099,374509,QDJ,1342
13516,45397,NZI,445
58836,137059,PRZ,125
6552,132195,ENZ,676
25961,116793,HJO,705
34640,477469,GGD,892
54894,127504,OPI,1067
754,281227,JOQ,730
60295,4584,ZOV,750
15385,309017,YRL,1485
38643,275888,QDQ,328
56881,466516,LFM,1254
62086,92344,GEG,1062
19229,246153,ZZS,626
23202,98252,SVB,525
2180,134523,FSE,1253
16888,468233,OBZ,432
57986,444131,XEC,180
8120,190054,BLP,509
64539,442061,DDT,660
49783,37927,GCM,85
32791,81032,PJV,7
45103,279314,VKL,1400
10104,86459,RBR,1307
53181,52976,JTZ,236
14356,92586,QUI,1140
25354,71699,MEJ,1180
28741,30472,WSD,611
5975,282661,XVP,1484
57601,243762,GFZ,444
5701,431835,ELZ,1325
4705,491850,KYI,253
34681,16819,BZJ,343
7208,272323,YJM,857
57569,167722,PRX,1230
11496,250819,OBE,68
12196,5967,KYM,146
9071,434912,BZF,16
31863,123468,SRT,643
56266,314398,MNK,649
12398,273673,QWQ,102
52849,231650,QJV,674
42021,305850,GKT,477
13776,317925,SLR,1210
41380,359184,XLY,714
29867,19076,WEF,49
58101,248964,ZBF,1489
44858,68208,XPK,553
12227,125866,YYU,1170
32112,387854,ADE,1486
1609,462274,WAD,1449
33860,73719,SDO,11
52168,221087,LDA,1071
1383,463929,DBF,461
54719,415955,PKO,1293
9795,43848,CWB,247
39062,324769,UEN,528
55690,279898,VGA,405
19927,238688,FHO,1016
25485,422867,NFB,54
53141,94991,OVA,520
17808,217502,YOV,1215
37642,208645,ALY,191
22816,373187,FJK,599
37421,66532,UDA,606
22105,234268,AJS,1303
57138,487071,QTD,1223
6272,381876,EBU,941
36690,117516,TBN,404
35122,489929,OVU,905
53222,457274,ZSP,1353
24058,140519,IJZ,566
27807,367978,VXL,857
17072,105332,LNY,1331
29969,77154,UHU,500
29256,43757,DXG,689
26465,309953,IKB,834
63568,184897,ARM,472
5823,481059,WOV,871
12023,217840,SAU,1033
63874,384420,OLI,1010
57460,233930,AGK,772
29706,173714,VEJ,69
22760,224724,JNM,458
60328,393103,OIT,1284
50417,71435,CKE,1287
46432,320845,VSG,1260
6636,65967,RKR,1188
6693,110567,GDH,852
61227,469458,LOT,254
24540,867,JRJ,1178
62096,62468,RTH,893
8784,319803,NFA,241
33798,405542,VVU,341
569,482172,DFV,321
534,492755,VXV,848
53510,165609,PYJ,801
41164,432275,MZL,886
14345,80108,XWO,624
24246,386334,GLM,600
33664,17922,GNH,662
46096,219813,HUU,597
8541,242629,BCH,871
16384,126166,YHC,770
50840,31579,ANI,265
13649,474932,SKT,763
17177,93954,NUT,904
35219,182365,XPJ,50
617,313632,PFC,565
3663,403373,AYY,1361
19345,96983,PBQ,240
43159,333303,CZN,1353
52068,483107,FSE,1171
15324,73373,JKR,1177
28736,135159,VPJ,756
14319,381804,PIV,1038
60889,322961,FEV,831
6723,477890,PNR,1316
63365,144626,AVE,1228
34389,213943,KDU,238
24213,456875,QFQ,178
18187,58440,NJE,965
5173,48658,KNX,745
26488,262726,EZR,703
47709,70801,LTV,2
49747,490281,YQI,1004
64218,293290,SRT,1363
43344,330916,UPL,777
33488,11181,NBL,925
16267,296203,WZR,829
29084,344069,CSS,1321
15727,319376,OFF,212
43254,463173,YNQ,260
40221,288776,UJJ,647
40895,205198,UGI,1034
833,487753,VKM,1320
39074,439665,XGA,988
19737,47130,GAW,1077
50645,14484,HUW,194
26508,389809,CJA,81
54855,77126,FEW,1224
47020,174863,OHU,264
48678,133493,KAB,1438
41210,412135,ENO,1125
18757,163762,KCU,254
22495,431399,FGI,353
19109,262864,CXA,922
47597,35496,ELW,171
34970,476650,QBB,485
30728,282988,OGX,649
58876,486417,VET,1115
64984,414190,WSO,442
36255,293149,ELD,551
15479,16620,DQN,469
458,460011,UMT,779
4157,153268,NXP,160
12384,79777,RXL,764
27467,386145,WFG,37
33916,88260,HYT,1006
56698,315395,MPK,1060
40751,376161,RUS,1255
33899,341834,KAR,1237
7353,449431,FZP,1322
51638,104652,ZKS,915
43211,196231,NVD,445
47919,145798,JPX,450
10927,236087,QPZ,816
15137,479382,ILX,921
27787,42862,UDW,708
34483,231389,VGO,296
725,389722,KAI,168
49169,156777,FQR,901
1224,219454,VWM,1315
911,217289,ZQM,219
33778,315667,FRY,1214
14537,213299,NFX,163
13618,106339,TXU,116
25417,203089,LOS,393
55536,214649,WYV,644
18236,324058,RLE,1416
24890,64413,WMR,581
25839,388983,CYM,1092
37515,43915,OFQ,1218
33938,184280,STW,170
4199,402570,SDU,921
63772,461548,JRG,859
32492,159920,GRW,84
43209,363728,GQK,136
978,138296,KFG,1307
57801,414021,KRX,585
32674,147326,LBC,239
19321,478231,RYB,343
52375,77751,FEY,1258
42989,117537,OVE,1429
35926,173078,TZN,341
46161,345652,WNJ,1040
56007,101001,FVG,28
11538,181356,LGR,62
62846,88965,VSI,20
38171,231608,JKM,1350
12859,169488,VBT,1281
13448,291676,YNG,1397
27238,437367,TUW,881
64522,369063,MXM,1234
30363,356026,QZE,865
48512,294856,JSQ,355
44897,66058,XZO,403
14069,223328,WRM,513
53163,137289,SLO,1131
58152,472447,ORK,620
64611,494297,LSF,543
22588,86105,WDJ,1374
49141,92380,LYU,1289
25323,58669,UAO,65
32248,199403,BZN,224
35408,179295,KWR,1418
25829,406510,XSH,1217
35289,216398,HVC,252
64483,75919,LUF,7
15464,405180,TKG,805
3272,170418,CNK,1312
53131,284833,IRM,1385
9135,148671,SRO,176
59533,254699,QHQ,489
51061,302258,HJB,1351
25841,83141,WZT,749
29513,362483,CJE,1260
29309,463547,ACE,1390
2389,139525,WQK,17
36608,49505,IFW,1223
28046,447697,OEN,145
23917,259280,UNR,204
11125,143888,ZXI,706
26266,440571,BHN,965
4401,86006,BGF,316
53121,190830,IUN,615
15504,209956,UKJ,748
1226,77278,LDV,576
17057,49239,ZTO,119
46690,317949,APZ,217
36397,130487,CNU,988
48875,449669,HLZ,616
1,80458,UUV,80
57210,464988,IFQ,733
5633,223939,UZP,677
63761,404402,OKW,393
36060,76708,UBQ,927
8961,144988,HKS,1371
38257,229484,AIA,1207
41762,162430,PWW,1074
6899,407603,SBE,1065
58700,468403,NDZ,1007
8777,225762,FMS,1061
40711,221108,TWM,952
41088,390056,SDV,881
45454,482925,ABA,45
35630,180239,GIM,728
60365,243712,QLJ,981
64007,244859,KAU,1178
58053,378966,NXC,521
3324,389941,BAM,403
38580,239641,CRD,43
40573,372569,UHA,432
23145,372744,EAN,783
13746,277907,UUG,7
635,390104,YAU,737
33488,223924,YHU,758
48959,472912,RAE,63
51626,218559,CHV,1463
4619,447847,YMH,1284
14591,285095,OWO,1179
26555,228095,HUX,50
14531,345279,JFY,363
35484,229262,KWP,182
41343,138328,THL,961
31683,355313,XQN,362
45628,499211,VHM,422
14782,466066,WIY,957
20180,96534,TFV,581
60508,177333,QBV,354
37591,175661,WON,1069
34824,141461,QJD,320
36941,334343,KLO,269
1629,75577,ULQ,339
9103,389300,MCH,295
51088,172132,IOW,879
39095,189022,PIO,77
5443,421472,ZLW,408
10805,134420,UTC,243
40594,68048,BCN,791
9829,220506,RYI,337
56466,95947,ECD,1490
8835,413809,NNM,863
8070,58854,VWF,371
60685,121453,MMB,221
28804,460580,BFO,1220
28306,413793,UGH,814
59216,306468,OOA,1399
41944,486278,IFT,180
21583,300595,KWV,566
12331,348758,DDG,1024
23652,318370,QXM,31
45032,260754,GTA,830
33123,314012,WRU,1488
18306,16589,IHV,501
2110,487454,FCF,583
23651,349574,WPG,307
9632,301790,MSR,1354
38201,328148,JZX,1417
53457,310347,AUK,699
42330,471450,FWW,728
55025,355238,HTH,1022
24221,170065,CLG,249
44718,358570,BNL,233
60549,345802,VFD,420
31722,434335,XQY,1114
19493,126433,DSY,365
37392,469711,VRV,1226
53560,326300,HWM,1247
11465,53317,UAW,780
4990,366014,NKY,216
58773,228139,MCV,1491
34833,409008,IPH,1107
27682,277987,YZJ,1094
7782,275463,FLT,715
28270,137236,JJM,969
52272,355617,PLH,547
42011,316790,HYA,527
14424,342787,ITD,884
20057,195465,LPC,69
50760,102097,PZD,126
60654,43984,CIC,1386
14875,181119,FNF,1373
8147,436881,WHD,403
11018,298361,WZG,499
22396,17221,DFM,1474
55397,379973,QAD,1392
5770,101370,LQY,905
4341,464159,VLW,484
5458,104202,PVY,342
3207,327611,MIA,325
62498,486602,EUT,254
8632,74384,ABQ,739
9468,66137,MLG,662
31147,336711,SQQ,162
64772,307369,QXY,436
47402,474493,QNA,1206
35272,205839,DFM,355
44725,393810,YUA,412
50266,393328,OAZ,610
45823,309875,RCT,1427
19486,142992,NGH,674
64467,40831,LMJ,1123
42158,92986,NQN,69
40777,237569,GTT,1105
60821,492731,TGC,1198
58002,53617,UDI,834
50540,371616,KIS,122
19074,225228,SSU,414
36582,311190,KGM,137
58371,388205,FIM,1241
13023,64811,YTN,1223
39856,342527,MJA,1198
42709,409474,PRG,324
25788,345962,ZBS,737
10697,227645,CRA,418
6381,422358,GIR,525
62427,97956,ELS,531
1530,426516,WTY,641
40185,187885,WHU,750
60311,322476,NWP,907
60605,152071,YDH,156
22817,292259,KBD,1303
27565,324181,TTC,1304
44447,417476,PUJ,928
38820,135567,JLU,496
10599,282502,VXC,347
6817,88986,CQL,1478
46753,299943,EWX,1218
38132,376244,ICW,1361
45361,60908,XPL,249
49293,141754,RRK,431
41953,24114,YRM,132
33479,236324,ZVG,223
39166,419190,YJM,164
28284,146197,SMW,300
34871,85870,SLJ,1139
54791,145833,SGX,1471
17299,383111,YZF,1155
20427,6953,BYQ,1259
15903,345680,YGB,64
13548,25647,QIH,415
30234,491524,QAW,1327
36981,119252,FQQ,900
8468,152661,SRW,555
58286,240483,CSP,1496
7490,82058,NYS,1476
31279,260336,TAR,119
41541,124052,OMP,649
19006,198850,AOL,1176
54936,353494,ANF,1136
9741,434685,PNF,1101
8636,419002,TWQ,720
63708,205992,PSG,1273
28548,54394,CSL,28
33091,421071,LGU,1032
22238,253194,BRL,504
51066,106508,FGE,386
28914,326105,HNL,827
26284,496383,NMX,1204
43298,110086,FJE,1160
42273,467436,MAE,1480
14719,222977,FII,224
56996,118174,CPD,413
30038,294774,KZY,501
964,331572,FFW,447
60993,402485,VYA,1138
51975,214257,QAY,235
52276,171283,OQN,982
22473,103369,KVX,1417
60125,171059,XMY,104
61944,178510,BUD,617
54496,307070,GHC,203
1460,427116,LFY,526
64414,167656,SSZ,907
60197,29474,HHE,242
40619,442842,UGA,320
32174,161000,HRE,1041
39155,476586,HVI,1458
26650,469113,ZXQ,1372
48122,382311,DOE,428
62102,51768,TSX,758
51505,268783,HCP,1039
58718,3079,VMX,348
51572,225202,NPD,1027
19,461160,CYR,376
34140,113664,WCY,807
39769,97090,TWY,336
37308,400693,XYB,568
1183,231977,IWQ,1464
25978,125301,XXG,926
47258,394750,BKM,77
54872,8585,DAP,912
45743,454442,SXX,557
9767,406524,GBZ,139
18957,114719,UVB,482
28559,130481,LYZ,57
36679,286515,OOR,1066
5707,106102,PAW,1032
23330,465633,TVJ,37
7261,329959,PXQ,151
51221,264477,IKG,112
21402,377246,CRR,298
40236,54489,QHC,136
60552,329237,ONJ,310
62641,381278,SRP,1421
43090,341260,TTG,783
54733,476047,FKD,62
42088,266135,FKX,1453
57599,382131,PFV,1425
19866,183508,XYU,539
49481,188139,WTG,423
29683,142856,DMR,713
42991,392293,UTA,1166
50005,402757,UHF,921
27905,229385,FCE,271
3186,223247,XBH,1097
25854,78117,PBP,230
49332,26313,STJ,1327
54589,380757,OWW,1157
43171,466564,WUY,941
38523,126603,BKY,456
11865,29059,BSH,585
58127,6781,DET,1044
43885,437243,ZJM,80
18382,7258,CJK,1156
10055,87816,RFR,11
26713,80588,VTX,763
44912,11880,KZR,73
12062,271518,QYJ,544
12755,41663,PLS,7
23011,479442,RBL,769
5546,375063,YON,918
30392,490236,BYF,209
38151,197335,QXY,1278
9627,235610,JCS,937
51035,80272,HVH,585
11517,57632,PQZ,462
42840,40125,TNG,52
31727,96611,STA,1340
50319,466031,AOO,483
21589,395664,RSW,540
8338,60738,IQL,1280
19806,440544,NUB,42
16842,66159,UXE,382
14914,40460,DCX,64
33633,79670,WQT,607
38951,183231,FNS,1130
54898,194634,DGN,895
33233,76083,FKM,609
43511,435055,GNG,565
58005,484914,BXX,1145
2454,129939,QUU,1192
4975,468299,FTO,1063
50068,326335,LMQ,1266
45658,370951,ONF,445
46022,110359,HKX,268
3782,195788,OOD,485
28035,440838,IYM,1304
64871,380887,SEW,322
12256,122520,RZF,157
50194,360551,JLK,1028
19369,113003,JWV,449
